"clbid","credits","crsid","department","description","enrolled","firstyear","gereqs","groupid","grouptype","instructors","junior","learningmode","level","max","name","notes","number","offerings","pn","prerequisites","section","semester","senior","sophomore","status","term","title","type","year"
"0000153092","0.0","0000000101","BIO","","19","","","0000000100","","Eric Cole","","S","100","19","Biological Science Lab","","121","{'day': 'Mo', 'end': '15:00', 'location': 'RNS 246', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'RNS 246', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'RNS 246', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'RNS 246', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'RNS 246', 'start': '13:00'}","False","False","","2","","","C","20232","","Lab","2023"
"0000153093","1.0","0000029176","BIO","This course explores the natural history of our planet through the fossil record. Students learn from professional paleontologists and museum curators about how fossils are used in scientific research prior to embarking on a 10-day vertebrate fossil expedition in central Florida. The students then curate, catalog, and interpret their data, using a large museum reference collection. Open only to sophomores, juniors, and seniors. Offered periodically in January Term. Apply through Smith Center for Global Engagement.","14","","NTS;OEP","","","Steven Freedberg","","S","100","19","Field Paleontology in Florida","This is a study away course. You will find this course listed in Studio Abroad;under its course title.","131","","False","False","","2","","","C","20232","","Research","2023"
"0000153096","1.0","0000000170","BIO","From tiny ion channels to the basis for learning, neuroscience is a rapidly developing area. Using texts, reviews, and current literature, students examine in depth the fundamental unit of the nervous system, the neuron. The goals are to understand how neurons accomplish their unique functions: electrical signaling, synaptic transmission, and directed growth and remodeling. Also counts toward neuroscience concentration. Prerequisites: BIO 227 or CH/BI 227 and progress toward a major in any of the natural sciences.","18","0/0","","","","Anne Walter","","S","300","10","The Neuron","Open to Juniors and Seniors only.","385","{'day': 'Mo', 'end': '12:40', 'location': 'RNS 435', 'start': '10:40'};{'day': 'Tu', 'end': '12:40', 'location': 'RNS 435', 'start': '10:40'};{'day': 'We', 'end': '12:40', 'location': 'RNS 435', 'start': '10:40'};{'day': 'Th', 'end': '12:40', 'location': 'RNS 435', 'start': '10:40'};{'day': 'Fr', 'end': '12:40', 'location': 'RNS 435', 'start': '10:40'}","False","Prerequisites: BIO 227 or CH/BI 227 and progress toward a major in any of the natural sciences.","","2","","2/0","C","20232","","Research","2023"
"0000153097","1.0","0000000172","BIO","Specific topics announced prior to each term are based on student interests and available staff. Class work includes comprehensive review of literature on the specific topic. Class meetings present topics in discussion format. May be repeated if topic is different. Also counts toward environmental studies major (all emphases) and concentration when taught with environmental science focus and approved by chair. Prerequisites: vary.","12","0/0","","","","Sean M. Peterson","","S","300","10","Top: Winter Ecology","Open to Juniors and Seniors only.","391","{'day': 'We', 'end': '14:10', 'location': 'RNS 426', 'start': '11:00'};{'day': 'Th', 'end': '14:10', 'location': 'RNS 426', 'start': '11:00'};{'day': 'Fr', 'end': '14:10', 'location': 'RNS 426', 'start': '11:00'}","False","Prerequisites: vary.","","2","","0/0","C","20232","Selected Topics","Topic","2023"
"0000153108","1.0","0000038485","HIST","This course introduces students to the urban and rural landscapes of two Irelands - the Free State/Republic, and Northern Ireland - through histories of love and sex from 1884 to 2018. Students consider histories of marriage, prostitution, same-sex desire, and bodily autonomy, and how the built and imagined environment shaped possibilities, dangers, and everyday experiences of love and sex. The course culminates in original research projects utilizing the archives only accessible by visiting Ireland.","19","","GHS;OEP","","","Averill Earls","","S","200","25","Love/Sex in Modern Irish History","This is a study abroad course. You will find this course listed in Studio Abroad;under its course title.","274","","False","False","","2","","","C","20232","Love & Sex in Modern Irish History","Research","2023"
"0000153109","1.0","0000038486","NURS","In the United States ""health"" constitutes seeing doctors, taking medicines, and getting in 5000 daily steps. In Germany, wellness is fundamental to lifestyle. While traveling in Germany and Switzerland, students compare health practices to examine the factors that contribute to health promotion. How do place, time, money, power, luck and compassion contribute to health in Germany and the U.S.? What personal health practices can we sustain to promote our own wellbeing?","22","","SCS","","","Susan Huehn","","S","200","20","Comparative Images of Wellness","This is a study abroad course. You will find this course listed in Studio Abroad;under its course title.","260","","False","False","","2","","","C","20232","Comparative Health and Wellness in Germany & the United States","Research","2023"
"0000153118","1.0","0000001403","STAT","A first course in statistical methods, this course addresses study design and its implications as well as exploratory and inferential techniques for analyzing and modeling data. Topics include exploratory graphics, descriptive techniques, randomization tests, statistical designs, hypothesis testing, confidence intervals, and simple/multiple regression. Offered each semester. Enrollment limited for seniors. STAT 110, STAT 172, and ECON 260 all provide an introduction to statistics and students should not take more than one; they all can serve as a prerequisite for further courses. Also counts toward environmental studies major (natural science and social science emphases), kinesiology major, and management studies, mathematical biology, and public health studies concentrations.","30","","QCR","","","Jack M. Wolf","","S","100","30","Statistics 1","Note: Stat 172 was formerly Stat 212","172","{'day': 'Mo', 'end': '12:40', 'location': 'TOH 182', 'start': '10:40'};{'day': 'Tu', 'end': '12:40', 'location': 'TOH 182', 'start': '10:40'};{'day': 'We', 'end': '12:40', 'location': 'TOH 182', 'start': '10:40'};{'day': 'Th', 'end': '12:40', 'location': 'TOH 182', 'start': '10:40'};{'day': 'Fr', 'end': '12:40', 'location': 'TOH 182', 'start': '10:40'};{'day': 'Mo', 'end': '15:00', 'location': 'TOH 182', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'TOH 182', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'TOH 182', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'TOH 182', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'TOH 182', 'start': '13:00'}","False","False","A","2","","","C","20232","","Research","2023"
"0000153119","1.0","0000001403","STAT","A first course in statistical methods, this course addresses study design and its implications as well as exploratory and inferential techniques for analyzing and modeling data. Topics include exploratory graphics, descriptive techniques, randomization tests, statistical designs, hypothesis testing, confidence intervals, and simple/multiple regression. Offered each semester. Enrollment limited for seniors. STAT 110, STAT 172, and ECON 260 all provide an introduction to statistics and students should not take more than one; they all can serve as a prerequisite for further courses. Also counts toward environmental studies major (natural science and social science emphases), kinesiology major, and management studies, mathematical biology, and public health studies concentrations.","30","","QCR","","","Jaime I. Davila","","S","100","30","Statistics 1","Note: Stat 172 was formerly Stat 212","172","{'day': 'Mo', 'end': '12:40', 'location': 'RNS 160R', 'start': '10:40'};{'day': 'Tu', 'end': '12:40', 'location': 'RNS 160R', 'start': '10:40'};{'day': 'We', 'end': '12:40', 'location': 'RNS 160R', 'start': '10:40'};{'day': 'Th', 'end': '12:40', 'location': 'RNS 160R', 'start': '10:40'};{'day': 'Fr', 'end': '12:40', 'location': 'RNS 160R', 'start': '10:40'};{'day': 'Mo', 'end': '15:00', 'location': 'RNS 160R', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'RNS 160R', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'RNS 160R', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'RNS 160R', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'RNS 160R', 'start': '13:00'}","False","False","B","2","","","C","20232","","Research","2023"
"0000153174","1.0","0000001084","PHYS","Modern scientific work relies heavily on electronic circuitry and computation. This course examines the fundamentals of analog and digital electronics, explores the applications of discrete and integrated circuits, and introduces the broad topic of computer control of experiments. Students develop hands-on skills in circuit building, computer interfacing, and programming in LabView®. Students attend lectures and one 2.5-hour laboratory per week. Offered alternate years. Also counts toward computer science major. Prerequisite: PHYS 125 or PHYS 131.","18","","","0000001084","","Eric L. Hazlett","","S","200","16","Electronics","Students in PHYS 246 must also register for PHYS 246 lab.","246","{'day': 'Mo', 'end': '12:40', 'location': 'RNS 297', 'start': '10:40'};{'day': 'Tu', 'end': '12:40', 'location': 'RNS 297', 'start': '10:40'};{'day': 'We', 'end': '12:40', 'location': 'RNS 297', 'start': '10:40'};{'day': 'Th', 'end': '12:40', 'location': 'RNS 297', 'start': '10:40'};{'day': 'Fr', 'end': '12:40', 'location': 'RNS 297', 'start': '10:40'}","False","PHYS 125 or PHYS 131.","","2","","","C","20232","","Research","2023"
"0000153175","0.0","0000001085","PHYS","","18","","","0000001084","","Eric L. Hazlett","","S","200","16","Electronic Circuits Lab","","246","{'day': 'Mo', 'end': '16:00', 'location': 'RNS 294', 'start': '13:30'};{'day': 'Tu', 'end': '16:00', 'location': 'RNS 294', 'start': '13:30'};{'day': 'We', 'end': '16:00', 'location': 'RNS 294', 'start': '13:30'};{'day': 'Th', 'end': '16:00', 'location': 'RNS 294', 'start': '13:30'}","False","False","","2","","","C","20232","","Lab","2023"
"0000153220","1.0","0000036256","REL","We now seem to live in a world with and without religion. This dimension of the world can be called the secular as a form of life, secularization as a social reality, and secularism as a perspective informing human ethics, politics, and life. Students consider how religion and the secular relate, their joint genesis in modern and ancient religious histories, and evaluate various proposals for their contemporary life together.","32","","RFV","","","David J. Stewart","","S","100","28","The Secular: Life without Religion?","","131","{'day': 'Mo', 'end': '15:00', 'location': 'OM 310', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'OM 310', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'OM 310', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'OM 310', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'OM 310', 'start': '13:00'}","False","False","","2","","","C","20232","","Research","2023"
"0000153241","1.0","0000026169","GSS","Required for the gender and sexuality studies major and concentration, this course introduces students to the concept of gender as a category of analysis. It is designed for students who seek a fuller understanding of themselves as gendered individuals living in a gendered society - all genders are encouraged to participate! Offered each semester. Also counts toward educational studies concentration.","11","","","","","Lau M. Malaver","","S","100","22","Intro Gender/Sexuality St","","121","{'day': 'Mo', 'end': '12:40', 'location': 'TOH 316', 'start': '10:40'};{'day': 'Tu', 'end': '12:40', 'location': 'TOH 316', 'start': '10:40'};{'day': 'We', 'end': '12:40', 'location': 'TOH 316', 'start': '10:40'};{'day': 'Th', 'end': '12:40', 'location': 'TOH 316', 'start': '10:40'};{'day': 'Fr', 'end': '12:40', 'location': 'TOH 316', 'start': '10:40'}","False","False","","2","","","O","20232","Introduction to Gender and Sexuality Studies","Research","2023"
"0000153242","1.0","0000036280","MATH","In this course students use topics in discrete mathematics to engage in problem solving, abstract mathematical thinking, and logical reasoning. Students practice proof writing in multiple contexts, including: propositional and predicate logic; the foundations of set theory, functions, and relations; elementary number theory; arithmetic and geometric progressions; permutations, combinations, and basic probability; and graph theory. Offered each semester. Also counts toward computer science major and management studies concentration. May not be taken after MATH 244 or MATH 252, except with instructor permission. Prerequisite: CSCI 221, MATH 126 or MATH 128.","25","","","","","David A. Thomas","","S","200","24","Discrete Mathematical Reasoning","","234","{'day': 'Mo', 'end': '12:40', 'location': 'RNS 206', 'start': '10:40'};{'day': 'Tu', 'end': '12:40', 'location': 'RNS 206', 'start': '10:40'};{'day': 'We', 'end': '12:40', 'location': 'RNS 206', 'start': '10:40'};{'day': 'Th', 'end': '12:40', 'location': 'RNS 206', 'start': '10:40'};{'day': 'Fr', 'end': '12:40', 'location': 'RNS 206', 'start': '10:40'};{'day': 'Mo', 'end': '15:00', 'location': 'RNS 206', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'RNS 206', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'RNS 206', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'RNS 206', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'RNS 206', 'start': '13:00'}","False","CSCI 221, MATH 126 or MATH 128.","","2","","","C","20232","","Research","2023"
"0000153257","1.0","0000038704","HIST","Who are my ancestors and how did they live? This family history workshop enables students to explore their roots and place their ancestors' experiences in historical context. Working primarily with online databases, students construct genealogies and employ archival sources to tell richer stories about family history of marriage and child rearing, migration, and work, while situating them within contemporary social and political contexts. Students communicate their findings by writing a family narrative or by composing an ArcGIS Story Map.","26","","GHS","","","Steven C. Hahn","","S","200","25","Genealogy and History Workshop","","249","{'day': 'Mo', 'end': '12:40', 'location': 'HH 201', 'start': '10:40'};{'day': 'Tu', 'end': '12:40', 'location': 'HH 201', 'start': '10:40'};{'day': 'We', 'end': '12:40', 'location': 'HH 201', 'start': '10:40'};{'day': 'Th', 'end': '12:40', 'location': 'HH 201', 'start': '10:40'};{'day': 'Fr', 'end': '12:40', 'location': 'HH 201', 'start': '10:40'}","False","False","","2","","","C","20232","","Research","2023"
"0000153269","1.0","0000000966","PHIL","Literature provides rich resources for thinking through central philosophical questions, including the metaphysics and ethics of freedom; the problem of evil; the role of character in choice and action; the nature of morality; rebellion and human solidarity; God's existence and relation to the world; and the nature of truth. Designed primarily for first-year students, this course explores philosophical ideas in literary works of several different genres by studying plot, character, point-of-view, imagery, and symbolism. Offered during January Term.","21","","CRE","","","Brendon Westler","","S","100","23","Philosophy in Literature","","120","{'day': 'Mo', 'end': '12:40', 'location': 'CAD 202', 'start': '10:40'};{'day': 'Tu', 'end': '12:40', 'location': 'CAD 202', 'start': '10:40'};{'day': 'We', 'end': '12:40', 'location': 'CAD 202', 'start': '10:40'};{'day': 'Th', 'end': '12:40', 'location': 'CAD 202', 'start': '10:40'};{'day': 'Fr', 'end': '12:40', 'location': 'CAD 202', 'start': '10:40'}","False","False","","2","","","O","20232","","Research","2023"
"0000153270","1.0","0000001326","SPAN","Through exploring the material and human diversity of the Spanish-speaking world and important connections among the United States, the Spanish-speaking countries of Latin America, and Spain, students develop increasingly complex skills for analyzing and communicating in Spanish. An examination of geography, environmental challenges and solutions, development, demographic changes, and ethnic diversity highlights the intersection of cultural, economic, and environmental realities. Required attendance at three conversation tables. This intermediate I-level Spanish course is offered each semester and during January Term. Does not count toward Spanish major. Prerequisite: SPAN 112 or placement into SPAN 231.","16","","","","","Kris A. Cropsey","","S","200","20","The U.S. and Spanish-Speaking World","Prerequisites: completion of Spanish placement test or preceeding course.","231","{'day': 'Mo', 'end': '10:00', 'location': 'TOH 312', 'start': '09:00'};{'day': 'Tu', 'end': '10:00', 'location': 'TOH 312', 'start': '09:00'};{'day': 'We', 'end': '10:00', 'location': 'TOH 312', 'start': '09:00'};{'day': 'Th', 'end': '10:00', 'location': 'TOH 312', 'start': '09:00'};{'day': 'Fr', 'end': '10:00', 'location': 'TOH 312', 'start': '09:00'};{'day': 'Mo', 'end': '12:40', 'location': 'TOH 312', 'start': '10:40'};{'day': 'Tu', 'end': '12:40', 'location': 'TOH 312', 'start': '10:40'};{'day': 'We', 'end': '12:40', 'location': 'TOH 312', 'start': '10:40'};{'day': 'Th', 'end': '12:40', 'location': 'TOH 312', 'start': '10:40'};{'day': 'Fr', 'end': '12:40', 'location': 'TOH 312', 'start': '10:40'}","False","SPAN 112 or placement into SPAN 231.","","2","","","O","20232","Intercultural Connections in Global Wrld: U.S. & Spanish-Speaking Wrld","Research","2023"
"0000153279","1.0","0000028963","BIO","Students study topics in biology. Topics vary from year to year at the discretion of the department. Class work depends on the topics and instructor, but is consistent with the amount and level of work in other 200-level biology courses. May be repeated if topics are different. Counts as an elective toward biology major. May count toward other majors or concentrations if approved by the chair of that major/concentration. Offered periodically. Prerequisites: vary.","24","","","","","Will E. Matchett","","S","200","24","Top: Gene Editing","","292","{'day': 'Mo', 'end': '12:40', 'location': 'TOH 184', 'start': '10:40'};{'day': 'Tu', 'end': '12:40', 'location': 'TOH 184', 'start': '10:40'};{'day': 'We', 'end': '12:40', 'location': 'TOH 184', 'start': '10:40'};{'day': 'Th', 'end': '12:40', 'location': 'TOH 184', 'start': '10:40'};{'day': 'Fr', 'end': '12:40', 'location': 'TOH 184', 'start': '10:40'}","False","Prerequisites: vary.","","2","","","C","20232","Topics in Biology","Topic","2023"
"0000153353","1.0","0000020054","ART","This foundation-level studio course introduces the aesthetic, conceptual, and technical foundations of two-dimensional art-making and the ways drawing informs the creation and understanding of art in cultural contexts. Students explore color, value, form, and space through a wide variety of materials. The course emphasizes strategies for idea generation and visual problem solving. Students engage in spirited investigation, critiques, and thoughtful creative expression. Materials fee. Offered each semester.","19","8/8","CRE","","","Andrew DuCett","4/4","S","100","20","Foundation 2-D Media","This course has class-year limits.;The materials fee for ART 102 will be $135.","102","{'day': 'Mo', 'end': '12:10', 'location': 'CAD 216', 'start': '10:40'};{'day': 'Tu', 'end': '12:10', 'location': 'CAD 216', 'start': '10:40'};{'day': 'We', 'end': '12:10', 'location': 'CAD 216', 'start': '10:40'};{'day': 'Th', 'end': '12:10', 'location': 'CAD 216', 'start': '10:40'};{'day': 'Fr', 'end': '12:10', 'location': 'CAD 216', 'start': '10:40'};{'day': 'Mo', 'end': '15:00', 'location': 'CAD 216', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'CAD 216', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'CAD 216', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'CAD 216', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'CAD 216', 'start': '13:00'}","False","False","","2","4/4","3/4","O","20232","Foundation Two-Dimensional Media","Research","2023"
"0000153354","1.0","0000000572","HIST","Selected topics in historical studies, depending on instructor. Offered periodically. Prerequisite: first-year student standing.","25","","GHS","","","Patrick Wilz","","S","100","25","Top: History of WWI and WWII","","188","{'day': 'Mo', 'end': '12:40', 'location': 'OM 305', 'start': '10:40'};{'day': 'Tu', 'end': '12:40', 'location': 'OM 305', 'start': '10:40'};{'day': 'We', 'end': '12:40', 'location': 'OM 305', 'start': '10:40'};{'day': 'Th', 'end': '12:40', 'location': 'OM 305', 'start': '10:40'};{'day': 'Fr', 'end': '12:40', 'location': 'OM 305', 'start': '10:40'}","False","first-year student standing.","B","2","","","C","20232","Topical Seminar","Topic","2023"
"0000153355","1.0","0000037432","PSYCH","This topics-based survey course examines the basic principles of psychological science within a given subdiscipline. Students use critical thinking skills to examine fascinating topics such as: language development, health psychology, spirituality, education, learning and memory, choice and decision-making, hormones and behavior, perception, sensation, neuroethics, cultural psychology, neuropsychology, and lifespan development. Students apply basic principles from introductory psychology and act as skeptical scientists. This course applies to many career choices in today's world and provides insight into self and others. May be repeated if topic is different. Offered periodically. Prerequisite: PSYCH 125.","28","","","","","Kadie Ausherbauer","","S","200","28","Top: Prevention Sci Mental Health","Section topic: Prevention Science in Mental Health","290","{'day': 'Mo', 'end': '15:00', 'location': 'RNS 210', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'RNS 210', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'RNS 210', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'RNS 210', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'RNS 210', 'start': '13:00'}","False","PSYCH 125.","","2","","","C","20232","Topics in Psychology","Topic","2023"
"0000153400","1.0","0000033762","PHIL","Confucius, Buddha, and Socrates are foundational philosophers of the ancient world. Yet, Socrates holds a privileged position in the history of philosophy due to his emphasis on reason, argumentation, and his influence on Plato. In this course students take a comparative approach to the philosophies of these three thinkers with the aim of examining their method of practicing philosophy, analyzing their philosophical theories, and investigating what it is to be a philosopher in each of their cultures. Offered annually. Also counts toward Asian studies major and concentration. Prerequisite: first-year student or sophomore standing.","18","10/10","GHS","","","Danny Muñoz-Hutchinson","0/0","S","100","20","Confucius, Buddha, and Socrates","This course has class-year limits and is open only to sophomore and first-year;students.","117","{'day': 'Mo', 'end': '12:40', 'location': 'OM 110', 'start': '10:40'};{'day': 'Tu', 'end': '12:40', 'location': 'OM 110', 'start': '10:40'};{'day': 'We', 'end': '12:40', 'location': 'OM 110', 'start': '10:40'};{'day': 'Th', 'end': '12:40', 'location': 'OM 110', 'start': '10:40'};{'day': 'Fr', 'end': '12:40', 'location': 'OM 110', 'start': '10:40'}","False","first-year student or sophomore standing.","","2","0/0","8/10","O","20232","","Research","2023"
"0000153577","1.0","0000018778","ENVST","Students study topics related to the environment. Topics vary from year to year at the discretion of the instructor. Topics may include Environment and Theology, Environmental Justice, Ecotourism, and Literature of the Poles. Class is largely discussion-based but may include a lab/fieldwork component depending on the topic. May be repeated if topic is different. Offered annually.","23","","","","","Jason D. Hill","","S","200","25","Top: Life Cycle Thinking","","281","{'day': 'Mo', 'end': '12:40', 'location': 'OM 340', 'start': '10:40'};{'day': 'Tu', 'end': '12:40', 'location': 'OM 340', 'start': '10:40'};{'day': 'We', 'end': '12:40', 'location': 'OM 340', 'start': '10:40'};{'day': 'Th', 'end': '12:40', 'location': 'OM 340', 'start': '10:40'};{'day': 'Fr', 'end': '12:40', 'location': 'OM 340', 'start': '10:40'}","False","False","","2","","","O","20232","Topics in Environmental Studies","Topic","2023"
"0000153784","1.0","0000022130","ENGL","These courses emphasize the study of literature united by specific formal elements rather than by theme, topic, historical period, or national origin. The genre studied may be broad, such as narrative fiction, or narrowly defined, such as the elegy. The course focuses on the study of literature through a critical exploration of form. May be repeated if topic is different. Prerequisite: WRIT 120 or equivalent.","28","","","","","Jennifer Shaiman","","S","200","30","Top: Electronic Literature","","280","{'day': 'Mo', 'end': '12:40', 'location': 'RML 515', 'start': '10:40'};{'day': 'Tu', 'end': '12:40', 'location': 'RML 515', 'start': '10:40'};{'day': 'We', 'end': '12:40', 'location': 'RML 515', 'start': '10:40'};{'day': 'Th', 'end': '12:40', 'location': 'RML 515', 'start': '10:40'};{'day': 'Fr', 'end': '12:40', 'location': 'RML 515', 'start': '10:40'}","False","WRIT 120 or equivalent.","","2","","","O","20232","Topics in Genre","Topic","2023"
"0000153804","1.0","0000020056","ART","This foundation-level studio course introduces the aesthetic, conceptual, and technical foundations of three-dimensional art-making and the ways three-dimensional media inform the creation and understanding of art in many contexts. Students explore sculpture and its intersection with other media and art forms through a variety of materials and experiments. The course emphasizes idea generation. Students engage in spirited investigation, creative expression, and play. Materials fee. Offered each semester.","14","4/4","CRE","","","Mayumi Amada","3/4","S","100","16","Foundation 3-D Media","This course has class-year limits.;The materials fee for ART 103 will be $150.","103","{'day': 'Mo', 'end': '12:10', 'location': 'CAD 106', 'start': '10:40'};{'day': 'Tu', 'end': '12:10', 'location': 'CAD 106', 'start': '10:40'};{'day': 'We', 'end': '12:10', 'location': 'CAD 106', 'start': '10:40'};{'day': 'Th', 'end': '12:10', 'location': 'CAD 106', 'start': '10:40'};{'day': 'Fr', 'end': '12:10', 'location': 'CAD 106', 'start': '10:40'};{'day': 'Mo', 'end': '15:00', 'location': 'CAD 106', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'CAD 106', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'CAD 106', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'CAD 106', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'CAD 106', 'start': '13:00'}","False","False","","2","3/4","4/4","O","20232","Foundation Three-Dimensional Media","Research","2023"
"0000155373","1.0","0000022776","AS/PS","How do people in Asia understand citizenship? Students learn how membership in cultural, social, and political communities shapes rights, responsibilities, and identities in Asian countries. Reading historical and social science research, students consider and compare citizenship in Asian countries, including China, Japan, Korea, Taiwan, and Vietnam. Offered periodically. Counts toward Asian studies, Chinese, Japanese, and political science majors and Asian studies concentration. Prerequisite: one previous course in Asian studies or political science is recommended.","25","","SCS","","","Jordan H. Hamzawi","","S","200","27","Politics in Asia","","255","{'day': 'Mo', 'end': '12:40', 'location': 'OM 030', 'start': '10:40'};{'day': 'Tu', 'end': '12:40', 'location': 'OM 030', 'start': '10:40'};{'day': 'We', 'end': '12:40', 'location': 'OM 030', 'start': '10:40'};{'day': 'Th', 'end': '12:40', 'location': 'OM 030', 'start': '10:40'};{'day': 'Fr', 'end': '12:40', 'location': 'OM 030', 'start': '10:40'}","False","one previous course in Asian studies or political science is recommended.","","2","","","O","20232","","Research","2023"
"0000155521","1.0","0000001289","SOAN","This course helps students explore the connections between society and their own lives. Students answer challenging questions such as ""Do we have a 'human nature'?,"" ""Why does social inequality exist?,"" ""What is race?,"" and ""How do societies change?"" In answering these questions students learn to develop a sociological imagination. In doing so they review the various research methods and theories that form the sociological tradition. This course is open to first-year students or students in certain accredited programs. Open to all students when taught during the summer. Offered each semester. Also counts toward race and ethnic studies and gender and sexuality studies majors and gender and sexuality studies concentration.","22","","PAR;SCS","","","Marc David","0/0","S","100","22","Intro to Sociology","For Race Matters students only.;This course includes an academic civic engagement (ACE) component.","121","{'day': 'Mo', 'end': '12:40', 'location': 'HH 522', 'start': '10:40'};{'day': 'Tu', 'end': '12:40', 'location': 'HH 522', 'start': '10:40'};{'day': 'We', 'end': '12:40', 'location': 'HH 522', 'start': '10:40'};{'day': 'Th', 'end': '12:40', 'location': 'HH 522', 'start': '10:40'};{'day': 'Fr', 'end': '12:40', 'location': 'HH 522', 'start': '10:40'}","False","False","C","2","0/0","","C","20232","Introduction to Sociology","Research","2023"
"0000155574","1.0","0000030087","ASIAN","This interdisciplinary course explores principles and approaches in second language learning and teaching with the focus on Asian languages. Through debunking myths in second language learning, students will learn key factors affecting second language learning and effective language learning strategies. Skills in teaching a second language in Asian context are also discussed. However, this course focuses on the research and theoretical understanding of language acquisition rather than on pedagogical methods of language teaching. Offered periodically. Also counts toward Chinese and Japanese majors and applied linguistics concentration.","20","","SCS","","","Ying Zhou","","S","200","24","Second Lang Learning/Asian Context","","282","{'day': 'Mo', 'end': '12:40', 'location': 'TOH 314', 'start': '10:40'};{'day': 'Tu', 'end': '12:40', 'location': 'TOH 314', 'start': '10:40'};{'day': 'We', 'end': '12:40', 'location': 'TOH 314', 'start': '10:40'};{'day': 'Th', 'end': '12:40', 'location': 'TOH 314', 'start': '10:40'};{'day': 'Fr', 'end': '12:40', 'location': 'TOH 314', 'start': '10:40'}","False","False","","2","","","O","20232","Second Language Acquisition and Pedagogy in an Asian Context","Research","2023"
"0000155575","1.0","0000000572","HIST","Selected topics in historical studies, depending on instructor. Offered periodically. Prerequisite: first-year student standing.","25","","GHS","","","Eric R. Becklin","","S","100","25","Top: Mongols: Global Hist of Asia","Full topic title: The Mongols: A Global History of Asia","188","{'day': 'Mo', 'end': '12:40', 'location': 'TOH 114', 'start': '10:40'};{'day': 'Tu', 'end': '12:40', 'location': 'TOH 114', 'start': '10:40'};{'day': 'We', 'end': '12:40', 'location': 'TOH 114', 'start': '10:40'};{'day': 'Th', 'end': '12:40', 'location': 'TOH 114', 'start': '10:40'};{'day': 'Fr', 'end': '12:40', 'location': 'TOH 114', 'start': '10:40'}","False","first-year student standing.","C","2","","","C","20232","Topical Seminar","Topic","2023"
"0000155576","1.0","0000038975","THEAT","This course covers the basics of formulating costume designs for performance. Students learn to analyze texts and character, research styles, render drawings, and prepare finished costume designs. Students also learn costume design for performance as a synthesis of text and visuals while exploring introductory sewing and other techniques for realizing costumes in three dimensions.","17","","CRE","","","Rebecca J. Bernstein","","S","200","18","Dress the Part: Costume and Charact","","243","{'day': 'Mo', 'end': '12:40', 'location': 'TB Haugen', 'start': '10:40'};{'day': 'Tu', 'end': '12:40', 'location': 'TB Haugen', 'start': '10:40'};{'day': 'We', 'end': '12:40', 'location': 'TB Haugen', 'start': '10:40'};{'day': 'Th', 'end': '12:40', 'location': 'TB Haugen', 'start': '10:40'};{'day': 'Fr', 'end': '12:40', 'location': 'TB Haugen', 'start': '10:40'}","False","False","","2","","","O","20232","Dress the Part: Costume and Character Design","Research","2023"
